,angry,frustrated,annoyed,disappointed,sad,disgust,depressed,contempt,confused,concerned,fear,neutral,surprise,amused,excited,happy,EmoAct,EmoVal,EmoDom,Split_Set
BIIC-PODCAST_0001_0050_0001.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.33,3.33,4.0,Test
BIIC-PODCAST_0001_0056_0001.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.33,4.0,6.33,Test
BIIC-PODCAST_0001_0059.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,3.0,4.33,4.33,Test
BIIC-PODCAST_0002_0005.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,4.0,4.75,5.5,Train
BIIC-PODCAST_0002_0007.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,5.67,5.33,5.0,Train
BIIC-PODCAST_0002_0008.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,4.0,4.0,Train
BIIC-PODCAST_0002_0015.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.0,3.67,3.67,Train
BIIC-PODCAST_0002_0016.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,4.0,5.0,Train
BIIC-PODCAST_0002_0017.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,6.75,4.75,4.75,Train
BIIC-PODCAST_0002_0018.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,3.67,3.67,Train
BIIC-PODCAST_0002_0019.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,4.0,3.67,Train
BIIC-PODCAST_0002_0028.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,3.67,4.33,Train
BIIC-PODCAST_0002_0032.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,4.0,4.67,Train
BIIC-PODCAST_0002_0033.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.33,4.0,5.33,Train
BIIC-PODCAST_0002_0035.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.33,4.0,5.0,Train
BIIC-PODCAST_0002_0038.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,3.67,4.33,Train
BIIC-PODCAST_0002_0042.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,4.0,5.33,Train
BIIC-PODCAST_0002_0043.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.67,4.0,4.67,Train
BIIC-PODCAST_0002_0044.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.71,4.0,4.43,Train
BIIC-PODCAST_0002_0049.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,5.0,6.0,5.4,Train
BIIC-PODCAST_0002_0052.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.33,4.0,4.67,Train
BIIC-PODCAST_0002_0053.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,4.33,5.33,Train
BIIC-PODCAST_0002_0054.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.33,3.83,5.17,Train
BIIC-PODCAST_0002_0059.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,3.0,4.33,Train
BIIC-PODCAST_0002_0063.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.0,4.33,5.0,Train
BIIC-PODCAST_0002_0067.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,5.0,5.0,4.67,Train
BIIC-PODCAST_0002_0070.wav,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,6.0,3.33,2.33,Train
BIIC-PODCAST_0002_0073.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.0,4.0,5.33,Train
BIIC-PODCAST_0002_0074.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.33,3.83,4.17,Train
BIIC-PODCAST_0002_0076.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.33,4.0,4.33,Train
BIIC-PODCAST_0002_0083.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.25,4.75,4.5,Train
BIIC-PODCAST_0002_0085.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.67,4.0,5.33,Train
BIIC-PODCAST_0002_0086.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.67,4.0,4.0,Train
BIIC-PODCAST_0002_0088.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.67,4.0,5.0,Train
BIIC-PODCAST_0002_0099.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,3.4,4.2,3.2,Train
BIIC-PODCAST_0002_0101.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.33,3.67,5.33,Train
BIIC-PODCAST_0002_0104.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.5,4.0,4.0,Train
BIIC-PODCAST_0002_0107.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.33,4.0,4.33,Train
BIIC-PODCAST_0002_0108.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,5.0,3.33,Train
BIIC-PODCAST_0002_0111.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.67,4.33,5.0,Train
BIIC-PODCAST_0002_0112.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,4.0,4.33,Train
BIIC-PODCAST_0002_0113.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.67,4.67,3.67,Train
BIIC-PODCAST_0002_0120.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.33,4.33,4.67,Train
BIIC-PODCAST_0002_0124.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.67,4.33,5.0,Train
BIIC-PODCAST_0002_0125.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.0,3.83,4.5,Train
BIIC-PODCAST_0002_0128.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.67,4.33,5.0,Train
BIIC-PODCAST_0002_0139.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.17,4.17,4.0,Train
BIIC-PODCAST_0002_0141.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,4.0,5.0,Train
BIIC-PODCAST_0002_0144.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.33,4.0,3.67,Train
BIIC-PODCAST_0002_0147.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.0,4.0,4.67,Train
BIIC-PODCAST_0002_0152.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.33,4.33,5.67,Train
BIIC-PODCAST_0002_0159.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.33,4.67,5.33,Train
BIIC-PODCAST_0002_0160.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.67,4.33,4.33,Train
BIIC-PODCAST_0002_0165.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.67,3.33,3.33,Train
BIIC-PODCAST_0002_0169.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.0,4.5,4.83,Train
BIIC-PODCAST_0002_0174.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.67,4.0,5.0,Train
BIIC-PODCAST_0002_0184.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.0,4.0,4.67,Train
BIIC-PODCAST_0002_0188.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,4.8,4.0,4.4,Train
BIIC-PODCAST_0002_0195.wav,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,5.67,2.33,4.67,Train
BIIC-PODCAST_0002_0202.wav,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,6.0,3.67,4.67,Train
BIIC-PODCAST_0002_0205.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.0,4.6,5.4,Train
BIIC-PODCAST_0002_0214.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,2.67,4.0,5.33,Train
BIIC-PODCAST_0002_0215.wav,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.95,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,0.0033333333333333335,3.0,4.33,4.67,Train
